headline_quote,best_body_sentence,best_body_quote,label,best_quote_sim,best_sim,quote_len,ctx_len,n_votes,majority_pred,easy_correct,easy_wrong,hard
['여전히 불황'],아예 ‘예측이 어렵다’는 응답도 51.7%에 달했다.,올안 경기회복,1,0.4747418761253357,0.3508170247077942,2,35,5,1,False,False,True
['07년 대선까지 경제구조 개편은 어려울 것'],"카일레토 애널리스트는 ""프랑스는 최근 몇 년간 구조적 문제들을 해결하려는 노 력에도 불구하고 2007년 대선전까지 구조 개편 노력을 지속하는데 어려움이 따를 것 ""이라며 ""정치적 긴장으로 인한 불신이 확산돼 있기 때문""이라고 설명했다.","프랑스는 최근 몇 년간 구조적 문제들을 해결하려는 노

력에도 불구하고 2007년 대선전까지 구조 개편 노력을 지속하는데 어려움이 따를 것

",1,0.6176221370697021,0.5991315245628357,6,49,2,0,False,False,True
['세계경제 뚜렷한 개선'],"[신현규 기자][ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지] MBA도 모바일로 공부한다.",세계 경제 전망이 지난 1월보다 뚜렷이 개선됐다,0,0.8619693517684937,0.5813760757446289,3,20,2,0,False,False,True
['규제강화·보호주의 경계'],동영상 뉴스 존 메이저 전 영국 총리는금융위기 이후 나타나고 있는규제강화와 보호무역주의를경계해야 한다고 강조했습니다.김규원 기자가 보도합니다.존 메이저 전 영국 총리는세계가 오히려 규제를 완화하는 방향으로 가야한다고 역설했습니다.과도한 부채 문제로 몸살을 앓고 있는 미국과 유럽 국가들이 인위적으로 금융규제를 강화할 경우역효과를 낼 것이라고 경고했습니다.,현재 시장은 규제강화와 국가통제가 다시 고개를 치켜드는데 반대하고 있습니다 이것이 미국이 직면하고 있는 가장 큰 문제입니다,1,0.6600516438484192,0.3788394927978515,2,53,5,1,False,False,True
['3~4년후 주가 2000P 간다'],또 1년 후 종합주가지수는 20-30% 오른 1200-1300포인트가 될 것으로 전망했습니다.,거시적으로 전세계 경기와 국내경기 향상되고 있고 미시적으로는 기업수익이 1 4분기 기점으로 향상되고 있다,1,0.3373734056949615,0.5351496338844299,4,36,3,1,False,False,True
['올해 미국 GDP 3.5% 성장'],미국 주요 이코노미스트들은 올해 미국 경제가 3.5% 성장할 것으로 전망했습니다.,교통카드로 결제하세요,1,0.0874017924070358,0.8724559545516968,5,26,3,1,False,False,True
['대통령은 경기 좋아지고 있다지만 서민은 갈수록 힘들어'],“대통령이 어젯밤 신년연설에서 경기가 좋아지고 있다고 했지만 서민들이 느끼는 것은 여전히 바닥이에요.,대통령이 어젯밤 신년연설에서 경기가 좋아지고 있다고 했지만 서민들이 느끼는 것은 여전히 바닥이에요 돈 많고 높은 분들은 백화점으로 가니까 서민들이 주로 이용하는 재래시장 상황을 전혀 모르죠 ,0,0.692462146282196,0.8051762580871582,7,30,6,1,False,True,False
"['한국, 잃어버린 10년 빠져들 수도']",1일(현지시간) 니혼게이자이신문은 일본의 저명한 애널리스트들과 대담을 통해 한국 경제에 대해 이같이 진단했다.,노동시간 단축하면 일본식 장기침체 겪을 수 있어,1,0.3668148815631866,0.5609109401702881,5,57,6,1,True,False,False
['선행지수 하락 자체보다 기울기가 관건'],[이데일리 박원익 기자] 하나대투증권은 4일 경기모멘텀 둔화는 있겠지만 지수의 하락 기울기를 논할 상황은 아니라고 진단했다.,초점은 선행지수가 하락하는 과정의 기울기,0,0.8316034078598022,0.6456000804901123,5,34,3,1,False,False,True
['부동산시장 불안 없도록 유의하겠다'],(서울=연합뉴스) 박상현 기자 = 박승 한국은행 총재는 올해 통화정책을 시행하면서 시중의 풍부한 유동성이 부동산시장 등 자산시장의 불안을 초래하는 일이 없도록 각별히 유의할 것이라는 입장을 밝혔다.,올해 통화정책은 경기회복을 뒷받침하면서 인플레이션 압력에 선제적으로 대응하는 방향으로 운영할 방침,1,0.3640449941158294,0.6390557885169983,4,50,2,0,False,False,True
['올해 美경제 3∼4% 성장'],"버냉키 의장은 이날 워싱턴D.C.에서 열린 중소기업 포럼에서 행한 연설을 통해 ""최근 몇달 사이에 경기상황이 나아지고 있으며 올해 성장률이 3∼4%가 될 것으로 보는 것이 타당할 것""이라고 말했다.",최근 몇달 사이에 경기상황이 나아지고 있으며 올해 성장률이 3 4 퍼센트 가 될 것으로 보는 것이 타당할 것,0,0.7272793054580688,0.4688293039798736,4,71,3,1,False,False,True
['3월부터 체감경기도 회복'],"이 부총리는 이날 오후 KBS라디오 시사프로그램에 출연,""올 들어 우리 경제 여러부분에서 회복의 변화가 감지되고 있다""며 이같이 전망했다.","올 들어 우리 경제 

여러부분에서 회복의 변화가 감지되고 있다",0,0.7218812108039856,0.2517262995243072,3,57,4,1,False,False,True
['기저효과 탓'],【서울=뉴시스】김형섭 기자 = 건설업체들이 느끼는 체감경기가 비수기임에도 불구하고 소폭 상승했다.,이는 예년과 달리 지난해 12월 지수가 공공공사 발주 감소로 5 8포인트 하락한데 따른 것,1,0.2532461881637573,0.6127764582633972,2,17,5,1,False,False,True
['온라인쇼핑-요우커 효과로 경기 호전 예상'],"김경종 대한상의 유통물류진흥원장은 “유통사들이 급속한 고령화, 1인 가구의 증가, 모바일쇼핑의 확산 등의 변화에 민감하게 대응해 소비자들에게 어필할 수 있는 경영전략을 적극적으로 모색해야 한다”고 말했다.",온라인쇼핑과 요우커 특수 효과가 큰 백화점이 상승 기조의 견인차 역할을 하고 있다,0,0.5692883729934692,0.19088114798069,5,38,3,1,False,False,True
['민간부문 고용여건 개선'],(서울=연합인포맥스) 임승규 기자 = 기획재정부는 경기회복에 힘입어 민간 부문의 고용여건이 개선되고 있다고 평가했다.,최근 워크넷과 고용지원센터를 통한 신규구인 인원과 구인 구직비율이 크게 증가한 것도 민간부문의 고용여건이 개선되고 있음을 시사한다,0,0.7530246376991272,0.8645986318588257,3,48,1,0,False,False,True
['미국 지표가 더 좋다'],"컨퍼런스보드의 4월 소비자신뢰지수가 97.7로 월가의 예상치 98.1을 밑돌았지만, 외환시장에서는 ""그래도 미국 경제 지표가 유럽이나 일본보다는 좋다""는 인식이 확산됐다.",그래도 미국 경제 지표가 유럽이나 일본보다는 좋다,0,0.7856120467185974,0.5495825409889221,4,43,4,1,False,False,True
['美 금리 올리면 신흥국 충격받는다'],"/디지털미디어부 [ⓒ 한국미디어네트워크, 무단 전재 및 재배포 금지]",연준의 금리 인상으로 유동성이 급격히 줄어들면서 동시에 자금이 빠져나가면 시장이 요동칠 수 있다,1,0.6724739074707031,0.7741707563400269,5,25,3,1,False,False,True
['경상흑자 32억불에 그칠 것'],＜저작권자ⓒ이데일리.,이처럼 원화가 6 3 퍼센트 절상되면 경상수지는 38억달러의 적자 요인이 발생한다,1,0.7560765147209167,0.6898688077926636,4,17,5,1,False,False,True
['작아도 안정적 시장 찾아'],"요하네스버그에 있는 금융그룹 퍼스트랜드 계열사인 애시버튼투자사의 코넬레 오 키비는 ""(나이지리아나 남아공에 비해) 상대적으로 여전히 고성장하는 국가들이 많고 이들은 장기간 수익을 안겨줄 것""이라며 ""다른 아프리카 국가로 가는 것은 그리 어려운 일이 아니다""라고 말했다.", 나이지리아나 남아공에 비해 상대적으로 여전히 고성장하는 국가들이 많고 이들은 장기간 수익을 안겨줄 것,1,0.4445278346538543,0.3170738518238067,4,49,5,1,False,False,True
"['소상공인 목소리, 정책에 반영돼야']","// flash 오류를 우회하기 위한 함수 추가 function _flash_removeCallback() {} 【서울=뉴시스】박주연 기자 = 박성택 중소기업중앙회장은 17일 ""어려운 소상공인들의 체감경기 회복을 위해서는 현장의 목소리가 정부정책에 제대로 반영되는 것이 무엇보다 중요하다""고 강조했다.",어려운 소상공인들의 체감경기 회복을 위해서는 현장의 목소리가 정부정책에 제대로 반영되는 것이 무엇보다 중요하다,0,0.8056004047393799,0.7475160956382751,4,57,0,0,True,False,False
"['3월 기업 경기 전망치↑, 조선·車 회복세']","송원근 한국경제연구원 부원장은 ""조선·자동차 업종이 최악의 침체에서 벗어나고 있다는 점이 이번 조사 결과에 반영됐다""며 ""지난해 수출을 견인한 반도체 경기 하강으로 수출이 3개월 연속 감소할 것으로 예상되기 때문에 경기 회복이 단시간 내 이뤄지기는 쉽지 않을 것""이라고 말했다.",조선 자동차 업종이 최악의 침체에서 벗어나고 있다는 점이 이번 조사 결과에 반영됐다,1,0.431965708732605,0.1960608959197998,6,48,3,1,False,False,True
['다음달 연준 성명에서 ‘인내심’ 단어 삭제해야'],26일(현지시각) 불라드 총재는 CNBC와의 인터뷰에서 “올 여름 연준이 금리를 인상할 수 있도록 3월 (연방공개시장위원회 통화정책회의)성명서에서 ‘인내심(patient)’ 단어를 삭제해야 한다”고 말했다.,올 여름 연준이 금리를 인상할 수 있도록 3월 연방공개시장위원회 통화정책회의 성명서에서 인내심 단어를 삭제해야 한다,0,0.7891322374343872,0.6915914416313171,6,49,1,0,False,False,True
['송도국제도시 당초 목적 변질'],"인천대 양준호 교수(경제학과)는 10일 오후 민주노총 인천본부가 주최한 '진보진영 공동정책토론회'에서 '송도경제자유구역에 관한 정치경제학적 고찰'이란 주제의 발제를 통해 ""송도국제도시는 외자 유치를 명분으로 한 '규제완화'의 지역판""이라고 비판했다.",송도국제도시는 외자 유치를 명분으로 한 규제완화 의 지역판,0,0.6351046562194824,0.3987487554550171,4,69,2,0,False,False,True
['한국경제 완전히 회복됐다'],"노 대통령은 또 간담회에 참석한 박용성 대한상의 회장 등 경제5단체장을 가리키며 ""한국에는 유력한, 한국경제를 이끌고 있는 5개 경제단체가 있는데 그 대표들과 한국경제를 실질적으로 주도하고 있는 기업 대표들이 다 이 자리에 오셨다""고 소개하고 ""말하자면 한국경제가 이 자리에 온 것""이라고 말했다.",물가든 외환이든 경제성장률이든 실업률이든 모든 측면에 있어 한국경제는 완전히 회복됐다,0,0.93965744972229,0.4121773242950439,3,85,2,0,False,False,True
"['美 경제, 아직 연준 도움 필요하다']",[머니투데이 뉴욕=강호병특파원 ]벤 버냉키 미연방준비제도이사회(FRB)의장이 3일(현지시간) 미국경기 회복이 가속되는 조짐이 있지만 아직 경기관을 바꿀 정도는 아니며 미국경제는 여전히 연준의 도움이 필요하다는 입장을 피력했다., 소비와 기업지출이 더 늘고 실업수당 청구가 줄어드는 등 경기회복세가 빨라지는 조짐이 있다,1,0.6113648414611816,0.6140387654304504,6,46,2,0,False,False,True
"['리비아 사태, 스태그플레이션 압력 가중']",리비아 사태가 좀처럼 진정기미를 보이지 못하고 있는 가운데 무아마르 카다피 리비아 국가원수가 퇴진을 거부하고 강경 진압을 경고하고 나서는 등 안개 속으로 치닫고 있다.▶ 찌라시는 가라!..,아프리카 최대 원유 생산국인 리비아의 폭력 사태는 최근 이집트나 튀지니의 반정부 시위와 달리 글로벌 경제 시스템 리스크를 높일 수 있다,0,0.6619940996170044,0.5111131072044373,5,93,3,1,False,False,True
['소비심리 회복..소매유통업 비중확대'],(서울=연합뉴스) 김문성기자= 한국투자증권은 15일 소비자 체감경기가 본격적인 회복 조짐을 보이고 있다며 소매유통업종에 대한 투자의견을 `중립'에서 `비중 확대'로 상향 조정했다.,신세계는 2월에 문을 연 양재점이 기대 이상의 성과를 거두고 있고 2 4분기 이후 죽전점 호평점 등 10개 점포를 새로 열 계획이어서 본격적인 소비경기 회복과 신규점 효과가 맞물릴 경우 예상을 웃도는 실적도 가능할 것,1,0.4215847253799438,0.1681054979562759,3,36,1,0,False,False,True
"['원·달러, 美 금리인상 가능성에 상승 흐름 전망']",// flash 오류를 우회하기 위한 함수 추가 function _flash_removeCallback() {} [ 노정동 기자 ] 10일 서울 외환시장에서 원·달러 환율은 미국 고용지표 호조에 따른 금리인상 가능성 확대에 상승 흐름을 나타낼 것으로 전망된다.,엔 달러 환율 상승과 함께 원 달러 환율도 오름세가 예상된다,1,0.8193045854568481,0.6428963541984558,7,40,0,0,False,True,False
"[""'인내심' 문구, 3월에 삭제돼야""]",이어 “정상화 과정이 조금 빨리 시작되는 것이 좋다.,정상화되는 과정,1,0.3819844722747803,0.4816654920578003,4,42,3,1,False,False,True
"['오바마, 한·미 FTA 비준안 이달 의회 제출']",하지만 신문은 한미 FTA 비준이 쉽게 이뤄지지는 않을 것이라고 지적하면서 오바마 대통령의 한미 FTA 비준안 의회 제출은 앞으로 수개월이 걸릴 비준동의 절차의 시작이 될 것이라고 전망했다.,노조단체 반발 등 비준 쉽잖을것,1,0.3248946666717529,0.5753021240234375,7,93,4,1,False,False,True
